SourceImage,Relative X,Relative Y,Radius,Absolute X,Absolute Y,Luminance,Number of Pixels Detected,Rectangle Bounding Width,Rectangle Bounding Height,Rectangle Bounding Area
captureX19Y2P0125.jpg,3.32,3.424,0.112,15.576,5.324,54,449,17,29,493
captureX19Y2P0125.jpg,3.336,2.816,0.112,16.18,5.336,56,437,17,28,476
captureX19Y2P0125.jpg,3.328,2.216,0.12,16.78,5.332,58,484,18,30,540
captureX19Y2P0125.jpg,3.336,1.008,0.12,17.988,5.34,53,472,18,30,540
captureX19Y2P0125.jpg,3.344,1.608,0.096,17.388,5.344,37,337,15,24,360
captureX19Y2P0125.jpg,3.352,0.408,0.112,18.592,5.352,58,467,18,29,522
captureX19Y2P0125.jpg,3.968,3.384,0.12,15.616,5.972,62,525,19,31,589
captureX19Y2P0125.jpg,3.976,2.768,0.12,16.228,5.976,57,504,19,30,570
captureX19Y2P0125.jpg,3.976,2.168,0.128,16.828,5.98,57,559,20,32,640
captureX19Y2P0125.jpg,3.984,1.56,0.12,17.436,5.988,60,503,19,30,570
captureX19Y2P0125.jpg,3.984,0.96,0.12,18.036,5.988,65,538,20,30,600
captureX19Y2P0125.jpg,3.992,0.352,0.12,18.644,5.996,65,531,20,30,600
captureX19Y2P0125.jpg,4.6,3.44,0.104,15.556,6.604,48,399,17,26,442
captureX19Y2P0125.jpg,4.608,2.832,0.104,16.16646143,6.612,53,420,17,27,459
captureX19Y2P0125.jpg,4.616,2.224,0.104,16.7736001,6.62,51,389,16,26,416
captureX19Y2P0125.jpg,4.616,1.624,0.112,17.376,6.62,52,445,17,29,493
captureX19Y2P0125.jpg,4.624,1.024,0.104,17.97461536,6.624,47,408,17,27,459
captureX19Y2P0125.jpg,4.632,0.416,0.112,18.58,6.632,48,431,17,28,476
captureX19Y2P0125.jpg,5.248,3.44,0.104,15.556,7.252,60,454,19,26,494
captureX19Y2P0125.jpg,5.256,2.84,0.12,16.16,7.26,60,505,20,29,580
captureX19Y2P0125.jpg,5.264,2.248,0.12,16.752,7.264,62,543,20,31,620
captureX19Y2P0125.jpg,5.264,1.64,0.12,17.35724133,7.264,61,511,19,30,570
captureX19Y2P0125.jpg,5.272,0.432,0.12,18.564,7.272,59,503,19,30,570
captureX19Y2P0125.jpg,5.896,3.448,0.104,15.548,7.896,51,424,18,26,468
captureX19Y2P0125.jpg,5.904,2.248,0.112,16.748,7.904,58,442,17,28,476
captureX19Y2P0125.jpg,5.912,1.632,0.096,17.36226086,7.916,54,391,18,24,432
captureX19Y2P0125.jpg,5.912,1.048,0.104,17.95061536,7.912,51,416,17,27,459
captureX19Y2P0125.jpg,5.912,0.448,0.112,18.552,7.912,60,475,18,29,522
captureX18Y2P0126.jpg,0.16,3.52,0.096,14.479,2.16,71,320,21,17,357
captureX18Y2P0126.jpg,0.144,2.976,0.128,15.024,2.144,63,559,21,31,651
captureX18Y2P0126.jpg,0.144,2.368,0.128,15.62929028,2.148,67,552,19,32,608
captureX18Y2P0126.jpg,0.152,1.76,0.128,16.236,2.156,67,567,20,32,640
captureX18Y2P0126.jpg,0.16,1.16,0.128,16.836,2.16,69,554,19,32,608
captureX18Y2P0126.jpg,0.168,0.56,0.12,17.44,2.168,62,528,19,31,589
captureX18Y2P0126.jpg,0.768,3.008,0.112,14.988,2.772,45,424,17,28,476
captureX18Y2P0126.jpg,0.776,2.4,0.112,15.59466675,2.776,46,414,16,28,448
captureX18Y2P0126.jpg,0.784,1.792,0.104,16.204,2.784,48,395,17,26,442
captureX18Y2P0126.jpg,0.784,1.2,0.112,16.796,2.788,48,409,16,28,448
captureX18Y2P0126.jpg,0.792,0.592,0.104,17.408,2.796,47,393,16,27,432
captureX18Y2P0126.jpg,1.408,3.032,0.136,14.964,3.412,67,621,21,34,714
captureX18Y2P0126.jpg,1.416,2.424,0.136,15.572,3.42,66,599,20,34,680
captureX18Y2P0126.jpg,1.424,1.824,0.128,16.172,3.424,66,601,20,34,680
captureX18Y2P0126.jpg,1.424,1.224,0.128,16.77475,3.428,67,611,21,33,693
captureX18Y2P0126.jpg,1.432,0.616,0.128,17.37870966,3.436,63,557,20,32,640
captureX18Y2P0126.jpg,1.456,0.064,0.096,17.9311579,3.46,78,363,20,20,400
captureX18Y2P0126.jpg,2.048,3.032,0.12,14.968,4.052,57,489,19,29,551
captureX18Y2P0126.jpg,2.056,2.432,0.112,15.568,4.056,56,474,18,29,522
captureX18Y2P0126.jpg,2.056,1.832,0.112,16.168,4.06,56,463,18,29,522
captureX18Y2P0126.jpg,2.064,1.224,0.112,16.776,4.064,50,453,18,29,522
captureX18Y2P0126.jpg,2.68,3,0.112,15,4.684,52,448,17,29,493
captureX18Y2P0126.jpg,2.688,2.392,0.112,15.60251855,4.692,57,440,17,28,476
captureX18Y2P0126.jpg,2.696,1.792,0.12,16.204,4.696,58,491,18,30,540
captureX18Y2P0126.jpg,2.704,1.184,0.104,16.812,4.704,48,387,16,26,416
captureX18Y2P0126.jpg,2.704,0.584,0.104,17.416,4.708,49,423,18,27,486
captureX18Y2P0126.jpg,3.328,3.04,0.104,14.956,5.332,51,407,17,26,442
captureX18Y2P0126.jpg,3.328,2.448,0.112,15.552,5.328,52,446,17,29,493
captureX18Y2P0126.jpg,3.336,1.84,0.112,16.156,5.336,54,439,17,28,476
captureX18Y2P0126.jpg,3.336,1.24,0.12,16.75724133,5.336,56,486,18,30,540
captureX18Y2P0126.jpg,3.352,0.632,0.104,17.368,5.352,36,348,15,25,375
captureX18Y2P0126.jpg,3.36,0.064,0.088,17.92989474,5.36,64,315,17,20,340
captureX18Y2P0126.jpg,3.968,3,0.12,14.996,5.968,53,505,19,30,570
captureX18Y2P0126.jpg,3.968,2.4,0.12,15.596,5.972,62,514,19,30,570
captureX18Y2P0126.jpg,3.976,1.792,0.12,16.204,5.976,58,487,18,30,540
captureX18Y2P0126.jpg,3.976,1.192,0.12,16.808,5.98,61,528,19,31,589
captureX18Y2P0126.jpg,3.984,0.584,0.12,17.412,5.988,58,501,19,30,570
captureX18Y2P0126.jpg,4.6,3.056,0.104,14.944,6.604,49,412,17,27,459
captureX18Y2P0126.jpg,4.608,2.464,0.104,15.532,6.612,48,382,16,26,416
captureX18Y2P0126.jpg,4.616,1.856,0.104,16.144,6.616,51,419,17,27,459
captureX18Y2P0126.jpg,4.616,1.248,0.104,16.752,6.62,48,398,16,27,432
captureX18Y2P0126.jpg,4.624,0.64,0.112,17.35328571,6.624,50,444,17,29,493
captureX18Y2P0126.jpg,4.632,0.064,0.088,17.92947369,6.636,60,304,16,20,320
captureX18Y2P0126.jpg,5.248,3.072,0.12,14.92680005,7.248,59,523,19,31,589
captureX18Y2P0126.jpg,5.256,2.464,0.104,15.532,7.256,60,438,18,26,468
captureX18Y2P0126.jpg,5.256,1.864,0.12,16.136,7.26,61,493,19,29,551
captureX18Y2P0126.jpg,5.264,1.264,0.12,16.73480005,7.264,61,536,20,31,620
captureX18Y2P0126.jpg,5.264,0.664,0.12,17.336,7.268,61,497,19,29,551
captureX18Y2P0126.jpg,5.288,0.096,0.088,17.904,7.292,37,301,18,19,342
captureX18Y2P0126.jpg,5.896,3.096,0.096,14.904,7.896,36,345,17,23,391
captureX18Y2P0126.jpg,5.896,2.472,0.104,15.524,7.896,52,411,17,26,442
captureX18Y2P0126.jpg,5.904,1.272,0.112,16.724,7.908,53,449,18,28,504
captureX18Y2P0126.jpg,5.92,0.656,0.096,17.34,7.92,52,388,18,24,432
captureX18Y2P0126.jpg,5.912,0.08,0.096,17.91854546,7.916,58,367,17,23,391
captureX17Y2P0127.jpg,0.12,3.176,0.128,13.82275,2.124,66,591,20,33,660
captureX17Y2P0127.jpg,0.12,2.576,0.128,14.424,2.124,66,581,20,33,660
captureX17Y2P0127.jpg,0.136,1.976,0.128,15.024,2.136,66,557,20,31,620
captureX17Y2P0127.jpg,0.136,1.368,0.128,15.628,2.136,64,571,20,32,640
captureX17Y2P0127.jpg,0.144,0.76,0.128,16.236,2.148,64,582,21,32,672
captureX17Y2P0127.jpg,0.144,0.16,0.128,16.836,2.144,66,566,20,32,640
captureX17Y2P0127.jpg,0.752,3.216,0.112,13.78,2.756,48,412,16,28,448
captureX17Y2P0127.jpg,0.752,2.616,0.112,14.384,2.756,45,438,17,29,493
captureX17Y2P0127.jpg,0.76,2.016,0.112,14.984,2.764,50,403,16,27,432
captureX17Y2P0127.jpg,0.768,1.4,0.112,15.59466663,2.768,43,418,17,28,476
captureX17Y2P0127.jpg,0.776,0.792,0.104,16.204,2.776,48,401,17,26,442
captureX17Y2P0127.jpg,0.776,0.2,0.112,16.796,2.78,48,409,16,28,448
captureX17Y2P0127.jpg,1.4,3.232,0.128,13.764,3.4,64,569,20,32,640
captureX17Y2P0127.jpg,1.4,2.64,0.128,14.36,3.4,67,581,20,33,660
captureX17Y2P0127.jpg,1.4,2.032,0.136,14.964,3.4,69,610,20,34,680
captureX17Y2P0127.jpg,1.4,1.432,0.128,15.568,3.404,68,595,20,33,660
captureX17Y2P0127.jpg,1.408,0.824,0.128,16.16925,3.412,66,597,21,33,693
captureX17Y2P0127.jpg,1.416,0.224,0.136,16.772,3.42,65,615,21,34,714
captureX17Y2P0127.jpg,2.032,3.24,0.112,13.76,4.032,55,470,18,29,522
captureX17Y2P0127.jpg,2.032,2.64,0.12,14.356,4.036,59,485,18,30,540
captureX17Y2P0127.jpg,2.04,2.032,0.12,14.968,4.044,59,480,18,29,522
captureX17Y2P0127.jpg,2.04,1.432,0.12,15.564,4.044,54,478,18,30,540
captureX17Y2P0127.jpg,2.048,0.832,0.112,16.168,4.052,53,478,19,29,551
captureX17Y2P0127.jpg,2.048,0.224,0.112,16.776,4.052,50,463,18,29,522
captureX17Y2P0127.jpg,2.664,3.208,0.104,13.788,4.668,50,400,17,26,442
captureX17Y2P0127.jpg,2.672,2.6,0.112,14.396,4.672,50,433,17,28,476
captureX17Y2P0127.jpg,2.672,2,0.112,14.99748145,4.676,52,435,17,28,476
captureX17Y2P0127.jpg,2.68,1.4,0.112,15.6,4.68,52,463,18,29,522
captureX17Y2P0127.jpg,2.68,0.792,0.12,16.204,4.684,58,485,18,30,540
captureX17Y2P0127.jpg,2.688,0.184,0.104,16.812,4.692,47,401,17,26,442
captureX17Y2P0127.jpg,3.304,3.256,0.112,13.73866675,5.304,51,426,17,28,476
captureX17Y2P0127.jpg,3.304,2.656,0.112,14.344,5.308,51,445,17,29,493
captureX17Y2P0127.jpg,3.32,2.04,0.104,14.956,5.32,48,415,18,26,468
captureX17Y2P0127.jpg,3.32,1.448,0.112,15.552,5.32,52,446,17,29,493
captureX17Y2P0127.jpg,3.32,0.84,0.112,16.156,5.324,54,434,17,28,476
captureX17Y2P0127.jpg,3.32,0.24,0.12,16.756,5.324,56,481,18,30,540
captureX17Y2P0127.jpg,3.944,3.208,0.12,13.788,5.948,62,497,18,30,540
captureX17Y2P0127.jpg,3.952,2.608,0.12,14.388,5.952,60,510,19,30,570
captureX17Y2P0127.jpg,3.952,2,0.12,14.996,5.956,55,489,18,30,540
captureX17Y2P0127.jpg,3.96,1.4,0.12,15.596,5.96,61,513,19,30,570
captureX17Y2P0127.jpg,3.968,0.792,0.12,16.204,5.968,55,493,19,30,570
captureX17Y2P0127.jpg,3.968,0.192,0.128,16.804,5.972,59,542,19,32,608
captureX17Y2P0127.jpg,4.584,3.264,0.112,13.732,6.588,50,410,16,28,448
captureX17Y2P0127.jpg,4.592,2.664,0.088,14.336,6.596,32,314,15,23,345
captureX17Y2P0127.jpg,4.592,2.056,0.104,14.944,6.592,51,403,16,27,432
captureX17Y2P0127.jpg,4.6,1.464,0.104,15.532,6.6,45,391,17,26,442
captureX17Y2P0127.jpg,4.608,0.856,0.104,16.144,6.608,52,416,17,27,459
captureX17Y2P0127.jpg,4.608,0.248,0.104,16.752,6.612,48,398,16,27,432
captureX17Y2P0127.jpg,5.224,3.28,0.12,13.716,7.228,50,481,18,30,540
captureX17Y2P0127.jpg,5.232,2.664,0.104,14.32953857,7.236,54,433,18,27,486
captureX17Y2P0127.jpg,5.232,2.072,0.12,14.924,7.236,63,498,18,30,540
captureX17Y2P0127.jpg,5.24,1.464,0.104,15.532,7.244615234,58,454,19,26,494
captureX17Y2P0127.jpg,5.248,0.864,0.12,16.136,7.252,62,494,19,29,551
captureX17Y2P0127.jpg,5.248,0.264,0.12,16.73466666,7.252,64,532,19,31,589
captureX17Y2P0127.jpg,5.864,3.296,0.12,13.704,7.868,59,491,19,29,551
captureX17Y2P0127.jpg,5.872,2.688,0.12,14.308,7.872,58,489,18,30,540
captureX17Y2P0127.jpg,5.88,2.096,0.088,14.904,7.88436377,36,347,17,23,391
captureX17Y2P0127.jpg,5.88,1.472,0.104,15.524,7.884,52,405,17,26,442
captureX17Y2P0127.jpg,5.896,0.272,0.112,16.724,7.896,54,448,18,28,504
captureX16Y2P0128.jpg,0.12,3.392,0.12,12.608,2.12,64,550,20,31,620
captureX16Y2P0128.jpg,0.128,2.792,0.12,13.208,2.128,62,543,20,31,620
captureX16Y2P0128.jpg,0.12,2.192,0.128,13.804,2.124,68,573,20,32,640
captureX16Y2P0128.jpg,0.12,1.592,0.128,14.404,2.124,68,579,20,32,640
captureX16Y2P0128.jpg,0.128,0.992,0.128,15.004,2.132,64,564,20,32,640
captureX16Y2P0128.jpg,0.136,0.384,0.128,15.609125,2.136,63,582,20,33,660
captureX16Y2P0128.jpg,0.744,3.44,0.104,12.56,2.744,42,404,17,27,459
captureX16Y2P0128.jpg,0.744,2.832,0.104,13.16153857,2.748,51,402,16,27,432
captureX16Y2P0128.jpg,0.744,2.232,0.112,13.764,2.748,48,407,16,28,448
captureX16Y2P0128.jpg,0.76,1.632,0.112,14.364,2.76,49,416,16,28,448
captureX16Y2P0128.jpg,0.76,1.024,0.112,14.97066663,2.76,48,410,16,28,448
captureX16Y2P0128.jpg,0.768,0.424,0.112,15.572,2.768,43,423,17,28,476
captureX16Y2P0128.jpg,1.384,3.456,0.128,12.54080005,3.384,71,545,19,31,589
captureX16Y2P0128.jpg,1.384,2.864,0.128,13.136,3.388,63,581,20,33,660
captureX16Y2P0128.jpg,1.392,2.248,0.128,13.748,3.396,64,565,20,32,640
captureX16Y2P0128.jpg,1.392,1.656,0.128,14.34275,3.396,67,593,20,33,660
captureX16Y2P0128.jpg,1.4,1.048,0.136,14.94690906,3.4,70,606,20,34,680
captureX16Y2P0128.jpg,1.408,0.448,0.128,15.552,3.408,69,594,20,33,660
captureX16Y2P0128.jpg,2.016,3.464,0.12,12.53442847,4.016,60,458,17,29,493
captureX16Y2P0128.jpg,2.024,2.856,0.112,13.13728564,4.024,52,467,18,29,522
captureX16Y2P0128.jpg,2.024,2.256,0.12,13.74,4.028,56,465,17,30,510
captureX16Y2P0128.jpg,2.032,1.656,0.12,14.34,4.032,59,494,18,30,540
captureX16Y2P0128.jpg,2.04,1.048,0.12,14.952,4.044,60,476,18,29,522
captureX16Y2P0128.jpg,2.04,0.448,0.12,15.548,4.044,54,476,18,30,540
captureX16Y2P0128.jpg,2.648,3.432,0.104,12.568,4.652,41,386,16,27,432
captureX16Y2P0128.jpg,2.656,2.816,0.096,13.18,4.66,34,327,15,24,360
captureX16Y2P0128.jpg,2.664,2.224,0.104,13.76966675,4.668,51,390,17,25,425
captureX16Y2P0128.jpg,2.664,1.616,0.112,14.38,4.668,51,431,17,28,476
captureX16Y2P0128.jpg,2.672,1.016,0.112,14.98,4.672,50,439,18,28,504
captureX16Y2P0128.jpg,2.68,0.416,0.112,15.584,4.68,53,463,18,29,522
captureX16Y2P0128.jpg,3.296,3.472,0.104,12.52223999,5.296,53,408,17,26,442
captureX16Y2P0128.jpg,3.296,2.88,0.112,13.12,5.3,52,427,16,29,464
captureX16Y2P0128.jpg,3.304,2.272,0.112,13.72266675,5.304,50,430,17,28,476
captureX16Y2P0128.jpg,3.304,1.672,0.112,14.328,5.308,51,442,17,29,493
captureX16Y2P0128.jpg,3.312,1.056,0.104,14.94,5.316,52,409,17,26,442
captureX16Y2P0128.jpg,3.312,0.464,0.112,15.53348148,5.316,54,437,17,28,476
captureX16Y2P0128.jpg,3.936,3.432,0.12,12.56275854,5.936,57,505,19,30,570
captureX16Y2P0128.jpg,3.944,2.824,0.12,13.17075854,5.944,60,500,19,30,570
captureX16Y2P0128.jpg,3.944,2.232,0.12,13.768,5.948,57,518,19,31,589
captureX16Y2P0128.jpg,3.944,1.624,0.12,14.372,5.948,64,495,18,30,540
captureX16Y2P0128.jpg,3.952,1.024,0.12,14.976,5.956,54,498,18,31,558
captureX16Y2P0128.jpg,3.96,0.416,0.12,15.58,5.96,62,513,19,30,570
captureX16Y2P0128.jpg,4.576,3.488,0.088,12.508,6.58,43,323,16,22,352
captureX16Y2P0128.jpg,4.584,2.28,0.112,13.716,6.584,46,423,17,28,476
captureX16Y2P0128.jpg,4.592,1.072,0.104,14.928,6.592,49,416,17,27,459
captureX16Y2P0128.jpg,4.592,1.68,0.088,14.32,6.592,34,303,14,23,322
captureX16Y2P0128.jpg,4.592,0.48,0.104,15.516,6.596,46,395,17,26,442
captureX16Y2P0128.jpg,5.232,3.472,0.096,12.524,7.232,47,357,18,23,414
captureX16Y2P0128.jpg,5.224,2.896,0.12,13.1,7.224,59,483,18,30,540
captureX16Y2P0128.jpg,5.224,2.296,0.12,13.7,7.228,47,484,19,30,570
captureX16Y2P0128.jpg,5.232,1.688,0.104,14.312,7.232,55,438,18,27,486
captureX16Y2P0128.jpg,5.232,1.088,0.12,14.90533337,7.236,60,518,19,31,589
captureX16Y2P0128.jpg,5.24,0.48,0.104,15.516,7.24,59,452,19,26,494
captureX16Y2P0128.jpg,5.864,3.488,0.104,12.50690918,7.864,71,384,18,23,414
captureX16Y2P0128.jpg,5.856,2.912,0.112,13.08251855,7.86,55,437,17,28,476
captureX16Y2P0128.jpg,5.864,2.312,0.12,13.68524146,7.864,57,500,19,30,570
captureX16Y2P0128.jpg,5.864,1.704,0.12,14.292,7.868,58,481,18,30,540
captureX16Y2P0128.jpg,5.88,1.112,0.096,14.888,7.88,37,348,17,23,391
captureX16Y2P0128.jpg,5.88,0.488,0.104,15.508,7.884,49,421,18,26,468
captureX15Y2P0129.jpg,0.104,3.024,0.128,11.976,2.104,68,589,20,33,660
captureX15Y2P0129.jpg,0.112,2.416,0.12,12.584,2.112,61,556,21,31,651
captureX15Y2P0129.jpg,0.12,1.816,0.12,13.184,2.12,64,546,20,31,620
captureX15Y2P0129.jpg,0.12,1.216,0.128,13.784,2.124,68,586,20,33,660
captureX15Y2P0129.jpg,0.12,0.616,0.128,14.384,2.124,67,580,20,33,660
captureX15Y2P0129.jpg,0.144,0.056,0.096,14.94,2.148,70,327,20,18,360
captureX15Y2P0129.jpg,0.736,3.064,0.104,11.936,2.736,48,397,16,27,432
captureX15Y2P0129.jpg,0.744,2.456,0.104,12.54,2.744,45,396,17,26,442
captureX15Y2P0129.jpg,0.744,1.856,0.104,13.144,2.744,49,412,17,27,459
captureX15Y2P0129.jpg,0.752,1.256,0.104,13.744,2.752,51,403,16,27,432
captureX15Y2P0129.jpg,0.752,0.648,0.112,14.348,2.756,47,427,17,28,476
captureX15Y2P0129.jpg,0.768,0.072,0.088,14.9252,2.772,59,315,16,21,336
captureX15Y2P0129.jpg,1.376,3.088,0.128,11.912,3.376,66,587,20,33,660
captureX15Y2P0129.jpg,1.376,2.48,0.128,12.51325,3.38,68,567,19,33,627
captureX15Y2P0129.jpg,1.384,1.88,0.128,13.12,3.388,65,586,20,33,660
captureX15Y2P0129.jpg,1.392,1.272,0.128,13.724,3.392,66,571,20,32,640
captureX15Y2P0129.jpg,1.392,0.672,0.136,14.324,3.396,66,594,20,34,680
captureX15Y2P0129.jpg,1.416,0.096,0.12,14.90292308,3.416,78,507,21,27,567
captureX15Y2P0129.jpg,2.016,3.088,0.112,11.912,4.016,56,471,18,29,522
captureX15Y2P0129.jpg,2.016,2.488,0.12,12.512,4.02,58,470,18,29,522
captureX15Y2P0129.jpg,2.024,1.88,0.112,13.12,4.028,53,469,18,29,522
captureX15Y2P0129.jpg,2.024,1.272,0.12,13.724,4.028,54,477,18,30,540
captureX15Y2P0129.jpg,2.032,0.68,0.12,14.32,4.036,55,513,19,31,589
captureX15Y2P0129.jpg,2.048,0.08,0.104,14.91634782,4.048,67,411,19,24,456
captureX15Y2P0129.jpg,2.648,3.056,0.104,11.944,4.648,47,398,16,27,432
captureX15Y2P0129.jpg,2.648,2.448,0.104,12.552,4.652,41,385,16,27,432
captureX15Y2P0129.jpg,2.656,1.832,0.096,13.164,4.66,32,338,16,24,384
captureX15Y2P0129.jpg,2.672,1.248,0.104,13.752,4.672,52,392,17,25,425
captureX15Y2P0129.jpg,2.664,0.632,0.112,14.36251849,4.668,52,435,17,28,476
captureX15Y2P0129.jpg,2.688,0.064,0.088,14.93133334,4.688,63,304,17,19,323
captureX15Y2P0129.jpg,3.288,3.104,0.112,11.89333325,5.288,50,431,17,28,476
captureX15Y2P0129.jpg,3.288,2.496,0.112,12.5,5.292,51,430,17,28,476
captureX15Y2P0129.jpg,3.288,1.896,0.112,13.104,5.292,51,441,17,29,493
captureX15Y2P0129.jpg,3.304,1.296,0.112,13.70133337,5.304,52,436,17,28,476
captureX15Y2P0129.jpg,3.304,0.688,0.112,14.308,5.308,54,434,17,28,476
captureX15Y2P0129.jpg,3.312,0.088,0.096,14.91008696,5.316,53,390,18,24,432
captureX15Y2P0129.jpg,3.928,3.056,0.12,11.94137939,5.932,60,503,19,30,570
captureX15Y2P0129.jpg,3.936,2.456,0.112,12.544,5.936,61,494,19,29,551
captureX15Y2P0129.jpg,3.944,1.848,0.12,13.14924133,5.944,62,504,19,30,570
captureX15Y2P0129.jpg,3.944,1.248,0.12,13.752,5.948,59,523,19,31,589
captureX15Y2P0129.jpg,3.952,0.64,0.12,14.356,5.952,61,510,19,30,570
captureX15Y2P0129.jpg,3.968,0.072,0.096,14.926,5.972,65,350,18,21,378
captureX15Y2P0129.jpg,4.576,3.12,0.104,11.88,6.576,43,372,17,25,425
captureX15Y2P0129.jpg,4.576,2.512,0.088,12.488,6.58,42,332,16,23,368
captureX15Y2P0129.jpg,4.584,1.296,0.112,13.69866663,6.584,48,428,17,28,476
captureX15Y2P0129.jpg,4.592,0.696,0.088,14.304,6.592,31,310,15,23,345
captureX15Y2P0129.jpg,4.592,0.088,0.104,14.90583334,6.592,56,379,16,25,400
captureX15Y2P0129.jpg,5.208,3.12,0.112,11.88,7.212,56,487,19,29,551
captureX15Y2P0129.jpg,5.232,2.496,0.096,12.504,7.232,45,374,19,23,437
captureX15Y2P0129.jpg,5.216,1.92,0.12,13.08,7.22,63,477,18,29,522
captureX15Y2P0129.jpg,5.224,1.32,0.112,13.68,7.224,50,478,19,29,551
captureX15Y2P0129.jpg,5.24,0.704,0.104,14.296,7.24,56,441,18,27,486
captureX15Y2P0129.jpg,5.24,0.112,0.12,14.88551724,7.24,65,497,18,30,540
captureX15Y2P0129.jpg,5.848,3.128,0.112,11.868,7.852,54,448,18,28,504
captureX15Y2P0129.jpg,5.848,2.536,0.12,12.46137939,7.852,61,491,18,30,540
captureX15Y2P0129.jpg,5.856,1.936,0.112,13.064,7.86,51,457,18,29,522
captureX15Y2P0129.jpg,5.864,1.328,0.12,13.668,7.868,58,499,19,30,570
captureX15Y2P0129.jpg,5.864,0.728,0.12,14.272,7.868,61,477,18,29,522
captureX15Y2P0129.jpg,5.88,0.128,0.096,14.86581818,7.884,38,351,17,23,391
captureX14Y2P0130.jpg,0.096,3.232,0.128,10.768,2.096,67,590,20,33,660
captureX14Y2P0130.jpg,0.104,2.64,0.12,11.36,2.108,67,558,20,31,620
captureX14Y2P0130.jpg,0.104,2.024,0.128,11.96925,2.108,67,590,20,33,660
captureX14Y2P0130.jpg,0.12,1.416,0.12,12.58,2.12,66,537,20,30,600
captureX14Y2P0130.jpg,0.128,0.816,0.12,13.184,2.132,63,547,20,31,620
captureX14Y2P0130.jpg,0.128,0.216,0.128,13.777125,2.128,67,588,20,33,660
captureX14Y2P0130.jpg,0.728,3.272,0.112,10.724,2.728,41,401,16,28,448
captureX14Y2P0130.jpg,0.728,2.664,0.112,11.332,2.732,46,424,17,28,476
captureX14Y2P0130.jpg,0.736,2.064,0.104,11.92953857,2.74,48,403,16,27,432
captureX14Y2P0130.jpg,0.744,1.464,0.104,12.536,2.744,45,391,16,27,432
captureX14Y2P0130.jpg,0.744,0.856,0.112,13.14,2.748,47,426,17,28,476
captureX14Y2P0130.jpg,0.752,0.256,0.112,13.74,2.756,46,426,17,28,476
captureX14Y2P0130.jpg,1.368,3.296,0.128,10.704,3.372,63,555,19,33,627
captureX14Y2P0130.jpg,1.376,2.688,0.128,11.308,3.376,66,571,20,32,640
captureX14Y2P0130.jpg,1.376,2.096,0.128,11.904,3.38,69,568,19,33,627
captureX14Y2P0130.jpg,1.384,1.488,0.128,12.512,3.384,63,583,20,33,660
captureX14Y2P0130.jpg,1.392,0.88,0.128,13.113125,3.392,64,577,20,33,660
captureX14Y2P0130.jpg,1.4,0.272,0.128,13.724,3.4,69,554,19,32,608
captureX14Y2P0130.jpg,2.008,3.296,0.12,10.69719995,4.008,59,507,18,31,558
captureX14Y2P0130.jpg,2.016,2.088,0.12,11.908,4.016,54,483,18,30,540
captureX14Y2P0130.jpg,2.008,2.696,0.104,11.3,4.012,46,380,16,26,416
captureX14Y2P0130.jpg,2.016,1.488,0.12,12.508,4.02,55,485,18,30,540
captureX14Y2P0130.jpg,2.032,0.88,0.112,13.11328571,4.032,56,453,17,29,493
captureX14Y2P0130.jpg,2.032,0.28,0.12,13.72,4.036,56,476,18,29,522
captureX14Y2P0130.jpg,2.64,3.264,0.104,10.736,4.644,46,397,16,27,432
captureX14Y2P0130.jpg,2.648,2.656,0.112,11.33866675,4.648,46,417,17,28,476
captureX14Y2P0130.jpg,2.656,2.056,0.104,11.944,4.656,47,399,16,27,432
captureX14Y2P0130.jpg,2.656,1.448,0.104,12.54538464,4.656,41,391,16,27,432
captureX14Y2P0130.jpg,2.664,0.84,0.096,13.16,4.664,35,320,15,23,345
captureX14Y2P0130.jpg,2.664,0.248,0.104,13.748,4.668,50,401,17,26,442
captureX14Y2P0130.jpg,3.28,3.312,0.112,10.684,5.28,52,429,17,28,476
captureX14Y2P0130.jpg,3.28,2.712,0.112,11.288,5.284,53,447,17,29,493
captureX14Y2P0130.jpg,3.288,2.104,0.112,11.892,5.292,49,427,17,28,476
captureX14Y2P0130.jpg,3.296,1.504,0.112,12.49333337,5.296,50,430,17,28,476
captureX14Y2P0130.jpg,3.296,0.904,0.112,13.096,5.3,51,444,17,29,493
captureX14Y2P0130.jpg,3.304,0.296,0.112,13.7,5.308,51,427,17,28,476
captureX14Y2P0130.jpg,3.92,3.264,0.12,10.732,5.924,63,492,18,30,540
captureX14Y2P0130.jpg,3.936,2.664,0.112,11.336,5.936,58,455,17,29,493
captureX14Y2P0130.jpg,3.936,2.056,0.12,11.94,5.936,60,506,19,30,570
captureX14Y2P0130.jpg,3.936,1.456,0.12,12.54,5.94,61,486,18,30,540
captureX14Y2P0130.jpg,3.944,0.848,0.12,13.14675861,5.944,62,512,19,30,570
captureX14Y2P0130.jpg,3.944,0.248,0.12,13.748,5.948,61,509,19,30,570
captureX14Y2P0130.jpg,4.568,3.312,0.104,10.684,6.568,49,384,16,26,416
captureX14Y2P0130.jpg,4.56,2.72,0.104,11.27846143,6.564,50,405,16,27,432
captureX14Y2P0130.jpg,4.584,2.128,0.104,11.872,6.584,45,364,16,25,400
captureX14Y2P0130.jpg,4.584,1.512,0.088,12.484,6.584,44,323,16,22,352
captureX14Y2P0130.jpg,4.584,0.304,0.112,13.692,6.588,51,414,16,28,448
