SubImage Number,Class Name,RelativeOriginX2Absolute,RelativeOriginY2Absolute,Ymin,Xmin,Ymax,Xmax
subImage_11,darkHole,257,2238,0.61635137,0.10312137,0.65743047,0.12818092
subImage_11,darkHole,257,2238,0.32162476,0.7958492,0.3596634,0.8174873
subImage_11,darkHole,257,2238,0.3157537,0.10613784,0.3496132,0.13013116
subImage_11,lightHole,257,2238,0.7702742,0.060315344,0.80383176,0.07975586
subImage_11,darkHole,257,2238,0.3214687,0.5969084,0.36323768,0.6220188
subImage_11,darkHole,257,2238,0.3181921,0.54954386,0.358709,0.5716588
subImage_11,darkHole,257,2238,0.31704637,0.15574259,0.3493064,0.17952159
subImage_11,darkHole,257,2238,0.6185826,0.14918637,0.6562947,0.17823353
subImage_11,darkHole,257,2238,0.6167717,0.29780802,0.656972,0.324682
subImage_11,darkHole,257,2238,0.61893266,0.2507804,0.65745085,0.27327177
subImage_11,darkHole,257,2238,0.4812168,0.89482623,0.5188291,0.91656196
subImage_11,lightHole,257,2238,0.47406068,0.502427,0.5019757,0.52016926
subImage_11,darkHole,257,2238,0.31987706,0.6990045,0.35694185,0.7208841
subImage_11,darkHole,257,2238,0.6302382,0.44742626,0.6599204,0.47299227
subImage_11,darkHole,257,2238,0.47910696,0.5988258,0.5165542,0.62257814
subImage_11,darkHole,257,2238,0.3210548,0.5013069,0.36586344,0.52125514
subImage_11,darkHole,257,2238,0.15957175,0.105890356,0.19594568,0.12933561
subImage_11,darkHole,257,2238,0.6256825,0.34818393,0.66242045,0.37288877
subImage_11,darkHole,257,2238,0.7780116,0.30293068,0.815026,0.32941002
subImage_11,darkHole,257,2238,0.4745738,0.5499406,0.50821006,0.57188207
subImage_11,darkHole,257,2238,0.6205552,0.006818553,0.6516161,0.028298406
subImage_11,darkHole,257,2238,0.31468332,0.05776867,0.34894556,0.079636075
subImage_11,darkHole,257,2238,0.7740217,0.59766215,0.82587534,0.6223043
subImage_11,lightHole,257,2238,0.015174119,0.061239067,0.056571886,0.088835
subImage_11,darkHole,257,2238,0.31692553,0.20538828,0.35543144,0.22558431
subImage_11,darkHole,257,2238,0.7878816,0.89637977,0.8229048,0.9186772
subImage_11,lightHole,257,2238,0.9173081,0.011149037,0.9516778,0.031793524
subImage_11,darkHole,257,2238,0.62680036,0.49997663,0.6575749,0.5203957
subImage_11,darkHole,257,2238,0.61653763,0.05451345,0.65171057,0.077597395
subImage_11,darkHole,257,2238,0.628748,0.4006638,0.65830183,0.42196488
subImage_11,darkHole,257,2238,0.32123476,0.3529119,0.35960525,0.37468323
subImage_11,darkHole,257,2238,0.6152731,0.20415905,0.6532631,0.22427355
subImage_11,darkHole,257,2238,0.3268149,0.45033616,0.36494422,0.47458598
subImage_11,halfHole,257,2238,0.7888582,0.9470911,0.81947637,0.9708153
subImage_11,darkHole,257,2238,0.32276228,0.25472456,0.35936633,0.27563295
subImage_11,darkHole,257,2238,0.7809115,0.7492802,0.81367344,0.7728172
subImage_11,lightHole,257,2238,0.7738887,0.011860426,0.8041061,0.03303334
subImage_11,lightHole,257,2238,0.7786138,0.3557098,0.81217825,0.37429056
subImage_11,darkHole,257,2238,0.48599118,0.9451613,0.5176439,0.9675078
subImage_11,darkHole,257,2238,0.32144374,0.39933348,0.3539062,0.42516455
subImage_11,lightHole,257,2238,0.1653023,0.014524823,0.20049363,0.033717673
subImage_11,darkHole,257,2238,0.6360176,0.89074147,0.67536396,0.9148237
subImage_11,lightHole,257,2238,0.01467837,0.60786873,0.06512998,0.6276019
subImage_11,darkHole,257,2238,0.78348124,0.70080215,0.8146473,0.7211364
subImage_11,darkHole,257,2238,0.77980155,0.40491682,0.8157386,0.4249433
subImage_11,darkHole,257,2238,0.3235538,0.74917996,0.3541142,0.76933944
subImage_11,darkHole,257,2238,0.15923868,0.45207405,0.1961341,0.47461215
subImage_11,darkHole,257,2238,0.77648586,0.50015646,0.81520313,0.5218836
subImage_11,darkHole,257,2238,0.3371802,0.89527565,0.37413126,0.9185448
subImage_11,halfHole,257,2238,0.46827215,0.10245593,0.5032257,0.13147971
subImage_11,lightHole,257,2238,0.48282743,0.84706414,0.5175552,0.86809677
subImage_11,lightHole,257,2238,0.019891256,0.36031592,0.07469021,0.3816056
subImage_11,darkHole,257,2238,0.32634565,0.84670085,0.374526,0.87272
subImage_11,lightHole,257,2238,0.4742877,0.4027942,0.50488937,0.4224085
subImage_11,lightHole,257,2238,0.015976513,0.013381909,0.06479206,0.039295167
subImage_11,lightHole,257,2238,0.16812985,0.5528148,0.19442181,0.5732236
subImage_11,halfHole,257,2238,0.47350064,0.25102654,0.5075434,0.2777516
subImage_11,darkHole,257,2238,0.7835312,0.79802746,0.81535494,0.8216204
subImage_11,halfHole,257,2238,0.46549848,0.05735242,0.49744773,0.07713511
subImage_11,darkHole,257,2238,0.6301843,0.6474157,0.6633668,0.6680872
subImage_11,darkHole,257,2238,0.78218746,0.64904183,0.81681913,0.672185
subImage_11,darkHole,257,2238,0.77809757,0.25643748,0.8109004,0.27644107
subImage_11,darkHole,257,2238,0.7777023,0.2063949,0.80740297,0.23065124
subImage_11,lightHole,257,2238,0.014422371,0.15707727,0.053673178,0.18766108
subImage_11,darkHole,257,2238,0.48508012,0.7465069,0.5194136,0.7691334
subImage_11,lightHole,257,2238,0.46492854,0.35275668,0.4990543,0.37363216
subImage_11,lightHole,257,2238,0.15785167,0.05971364,0.19086128,0.08074425
subImage_11,darkHole,257,2238,0.77805257,0.4516457,0.81516635,0.47629637
subImage_11,halfHole,257,2238,0.16844419,0.40238866,0.20448738,0.42620233
subImage_11,darkHole,257,2238,0.7812,0.54905397,0.81167614,0.5736538
subImage_11,darkHole,257,2238,0.335339,0.945227,0.36961192,0.96905786
subImage_11,darkHole,257,2238,0.31916848,0.0108949905,0.3525437,0.03114118
subImage_11,darkHole,257,2238,0.7819209,0.8455777,0.8154163,0.8692707
subImage_11,lightHole,257,2238,0.17503522,0.7500888,0.19959064,0.7712767
subImage_11,lightHole,257,2238,0.17005542,0.7026576,0.19827053,0.72163945
subImage_11,halfHole,257,2238,0.47293988,0.20156464,0.5021094,0.2283788
subImage_11,darkHole,257,2238,0.012282176,0.5568551,0.06089788,0.5801903
subImage_11,halfHole,257,2238,0.6341294,0.5489985,0.6619596,0.5688601
subImage_11,darkHole,257,2238,0.16094214,0.15832971,0.19755626,0.18102121
subImage_11,halfHole,257,2238,0.17129792,0.502679,0.20578863,0.5275633
subImage_11,darkHole,257,2238,0.011239018,0.2543157,0.049228054,0.28480074
subImage_11,lightHole,257,2238,0.46829545,0.011231022,0.5027972,0.03034489
subImage_11,darkHole,257,2238,0.0053716437,0.80109626,0.058986258,0.82137245
subImage_11,lightHole,257,2238,0.48104864,0.69948006,0.5176519,0.72008604
subImage_11,darkHole,257,2238,0.17753369,0.84791315,0.2145955,0.87176865
subImage_11,darkHole,257,2238,0.31636754,0.30508882,0.36317858,0.3248741
subImage_11,lightHole,257,2238,0.17126381,0.30666178,0.20289819,0.32862687
subImage_11,halfHole,257,2238,0.1857055,0.8965932,0.22542319,0.92387116
subImage_11,darkHole,257,2238,0.7741634,0.10752028,0.80491114,0.12955366
subImage_11,lightHole,257,2238,0.9176625,0.25587565,0.95445734,0.27527723
subImage_11,lightHole,257,2238,0.92170495,0.5537882,0.95349365,0.5722484
subImage_11,halfHole,257,2238,0.3285364,0.6521194,0.35768855,0.671369
subImage_11,lightHole,257,2238,0.1639406,0.20757212,0.19692622,0.2277772
subImage_11,darkHole,257,2238,0.63280344,0.7454343,0.6714684,0.7672492
subImage_11,darkHole,257,2238,0.0143364975,0.40661493,0.055198975,0.43772823
subImage_11,lightHole,257,2238,0.17472842,0.25659382,0.2123946,0.2801645
subImage_11,lightHole,257,2238,0.92163616,0.40358046,0.9525041,0.42247322
subImage_11,darkHole,257,2238,0.4673956,0.1539103,0.4974607,0.17747495
subImage_11,halfHole,257,2238,0.471308,0.30435082,0.51487267,0.3328003
subImage_11,darkHole,257,2238,0.184553,0.95026714,0.22130616,0.9690285
subImage_11,darkHole,257,2238,0.9144173,0.20660698,0.9542039,0.22804639
subImage_11,lightHole,257,2238,0.17542163,0.79918534,0.2179032,0.82136416
subImage_11,halfHole,257,2238,0.63704324,0.59777635,0.66543627,0.62229586
subImage_11,lightHole,257,2238,0.011833172,0.3095918,0.050592404,0.33374336
subImage_11,darkHole,257,2238,0.16577365,0.3558971,0.19493103,0.3746778
subImage_11,lightHole,257,2238,0.013272886,0.49825516,0.05189568,0.53256756
subImage_12,darkHole,257,2984,0.64448917,0.581833,0.68707,0.60745436
subImage_12,darkHole,257,2984,0.34226125,0.38904575,0.37443665,0.4114454
subImage_12,darkHole,257,2984,0.6517546,0.73005205,0.6855679,0.75761294
subImage_12,lightHole,257,2984,0.9451931,0.58847785,0.985222,0.6070989
subImage_12,darkHole,257,2984,0.34547693,0.6860407,0.3799392,0.7090471
subImage_12,darkHole,257,2984,0.64877224,0.5333037,0.68018544,0.5568827
subImage_12,darkHole,257,2984,0.6508657,0.48455638,0.68242395,0.5093031
subImage_12,darkHole,257,2984,0.1863912,0.3883799,0.22063401,0.41451445
subImage_12,darkHole,257,2984,0.34314084,0.5366198,0.3790671,0.5601958
subImage_12,lightHole,257,2984,0.18354739,0.24224123,0.21768479,0.26338673
subImage_12,darkHole,257,2984,0.18342568,0.34100798,0.22489098,0.36493286
subImage_12,darkHole,257,2984,0.3362934,0.33981618,0.3708309,0.36054778
subImage_12,darkHole,257,2984,0.34187165,0.4380828,0.37479708,0.46228427
subImage_12,darkHole,257,2984,0.1915242,0.637971,0.22634718,0.663495
subImage_12,lightHole,257,2984,0.7898345,0.19396888,0.81802523,0.21429594
subImage_12,darkHole,257,2984,0.50199395,0.783202,0.53814965,0.80767316
subImage_12,darkHole,257,2984,0.35241428,0.834797,0.38398898,0.85697675
subImage_12,darkHole,257,2984,0.48515418,0.0413418,0.519494,0.06585147
subImage_12,darkHole,257,2984,0.33259013,0.23889858,0.3755914,0.26175165
subImage_12,darkHole,257,2984,0.646202,0.6314655,0.6873983,0.65478444
subImage_12,darkHole,257,2984,0.3533808,0.93514365,0.38714972,0.9571925
subImage_12,darkHole,257,2984,0.3339599,0.043965384,0.37590206,0.067754336
subImage_12,darkHole,257,2984,0.34167033,0.7372645,0.38233033,0.76032275
subImage_12,darkHole,257,2984,0.5041525,0.8819322,0.53549516,0.9101047
subImage_12,darkHole,257,2984,0.500841,0.68377584,0.53850645,0.7079089
subImage_12,darkHole,257,2984,0.34695724,0.78595513,0.3798143,0.80914533
subImage_12,darkHole,257,2984,0.34121498,0.48712054,0.38030085,0.5112529
subImage_12,lightHole,257,2984,0.19331178,0.6906722,0.22149633,0.7092067
subImage_12,lightHole,257,2984,0.032894548,0.44444516,0.070243455,0.46669984
subImage_12,darkHole,257,2984,0.5022321,0.7336769,0.53704846,0.7594548
subImage_12,darkHole,257,2984,0.18775035,0.09370899,0.22172502,0.114595175
subImage_12,darkHole,257,2984,0.18409368,0.19261365,0.22088163,0.21257688
subImage_12,darkHole,257,2984,0.64460677,0.38718972,0.67844033,0.41104302
subImage_12,darkHole,257,2984,0.6470627,0.6838968,0.6866803,0.7048986
subImage_12,lightHole,257,2984,0.5117135,0.9868989,0.54907334,1.0
subImage_12,darkHole,257,2984,0.4961216,0.6346161,0.5346119,0.65697354
subImage_12,lightHole,257,2984,0.80626285,0.64016217,0.840212,0.6578255
subImage_12,darkHole,257,2984,0.3472936,0.5885848,0.38429227,0.60852355
subImage_12,darkHole,257,2984,0.6559515,0.8315141,0.7006612,0.8563063
subImage_12,darkHole,257,2984,0.80342764,0.73782945,0.8383111,0.7609454
subImage_12,lightHole,257,2984,0.05169633,0.89112186,0.086761855,0.911565
subImage_12,lightHole,257,2984,0.8055579,0.7870511,0.84041876,0.80992377
subImage_12,lightHole,257,2984,0.80598617,0.688241,0.8419668,0.7079462
subImage_12,darkHole,257,2984,0.32888567,0.09133555,0.37098947,0.112512544
subImage_12,darkHole,257,2984,0.18622285,0.2913455,0.21872546,0.31408885
subImage_12,halfHole,257,2984,0.3370082,0.14501113,0.3715117,0.16580194
subImage_12,lightHole,257,2984,0.50001895,0.83677065,0.5286937,0.8532605
subImage_12,lightHole,257,2984,0.4969974,0.5374266,0.52889234,0.56106097
subImage_12,halfHole,257,2984,0.4985491,0.5823427,0.53375936,0.6100119
subImage_12,darkHole,257,2984,0.34233382,0.6388415,0.38299817,0.6581008
subImage_12,darkHole,257,2984,0.3461944,0.88373435,0.392802,0.9090832
subImage_12,darkHole,257,2984,0.039245684,0.7906683,0.08108972,0.81167364
subImage_12,darkHole,257,2984,0.63917387,0.13903913,0.6727632,0.16147959
subImage_12,lightHole,257,2984,0.7893713,0.09417923,0.8178025,0.11613327
subImage_12,darkHole,257,2984,0.78493243,0.14254016,0.825993,0.1653175
subImage_12,halfHole,257,2984,0.33674377,0.1924396,0.36757046,0.21300372
subImage_12,darkHole,257,2984,0.64718574,0.43556103,0.68051213,0.45982227
subImage_12,lightHole,257,2984,0.029837402,0.8374321,0.088328525,0.8619471
subImage_12,darkHole,257,2984,0.33872256,0.29124558,0.3671165,0.31104112
subImage_12,darkHole,257,2984,0.050088283,0.93810904,0.09226092,0.9600948
subImage_12,darkHole,257,2984,0.18150175,0.14394556,0.2216998,0.16456428
subImage_12,lightHole,257,2984,0.7916104,0.0007789467,0.82037765,0.01758882
subImage_12,darkHole,257,2984,0.64831245,0.8832081,0.68362045,0.9035223
subImage_12,darkHole,257,2984,0.18685468,0.5388437,0.22077721,0.56326956
subImage_12,darkHole,257,2984,0.64367056,0.28711253,0.68012035,0.30679345
subImage_12,halfHole,257,2984,0.18894884,0.5887122,0.22523873,0.61235213
subImage_12,darkHole,257,2984,0.19563513,0.78732806,0.22676237,0.8096544
subImage_12,darkHole,257,2984,0.4914426,0.43823856,0.52281964,0.46181807
subImage_12,darkHole,257,2984,0.49036893,0.3876847,0.52446115,0.40985975
subImage_12,darkHole,257,2984,0.17950414,0.4408132,0.21861832,0.463619
subImage_12,lightHole,257,2984,0.19188207,0.7383474,0.22237061,0.76187384
subImage_12,darkHole,257,2984,0.63821745,0.04139295,0.6731945,0.06182762
subImage_12,halfHole,257,2984,0.18939146,0.48929194,0.22867702,0.5140697
subImage_12,lightHole,257,2984,0.0032778964,0.83369863,0.08968576,0.86337245
subImage_12,darkHole,257,2984,0.19314013,0.88403475,0.23664539,0.90953374
subImage_12,darkHole,257,2984,0.8063505,0.8357501,0.8415372,0.8558315
subImage_12,halfHole,257,2984,0.48944184,0.24109955,0.5206552,0.2616225
subImage_12,halfHole,257,2984,0.4938613,0.48830628,0.5267923,0.510747
subImage_12,lightHole,257,2984,0.4853416,0.19308439,0.5177705,0.2134635
subImage_12,darkHole,257,2984,0.6446521,0.3355651,0.6852406,0.35883555
subImage_12,darkHole,257,2984,0.19979142,0.9354251,0.23751344,0.95858973
subImage_12,halfHole,257,2984,0.04132207,0.49375317,0.07917221,0.5151009
subImage_12,darkHole,257,2984,0.4832687,0.1418635,0.51876086,0.16364715
subImage_12,lightHole,257,2984,0.18320186,0.046727035,0.21635713,0.06560066
subImage_12,darkHole,257,2984,0.63567764,0.18677475,0.6807826,0.20804462
subImage_12,lightHole,257,2984,0.035671838,0.59197724,0.071886055,0.61160994
subImage_12,lightHole,257,2984,0.9528718,0.98483336,0.98742425,0.9992006
subImage_12,darkHole,257,2984,0.4824505,0.09121569,0.5163611,0.11233198
subImage_12,halfHole,257,2984,0.4902174,0.3888781,0.52721745,0.409397
subImage_12,halfHole,257,2984,0.48499945,0.14208455,0.51902145,0.16506872
subImage_12,darkHole,257,2984,0.48499346,0.2888118,0.51792306,0.3121947
subImage_12,halfHole,257,2984,0.7877981,0.044174004,0.8168131,0.066869095
subImage_12,halfHole,257,2984,0.19752525,0.83642536,0.23190987,0.86066794
subImage_12,darkHole,257,2984,0.80714184,0.9353789,0.8409815,0.95507693
subImage_12,darkHole,257,2984,0.49223065,0.3377597,0.5223815,0.3600142
subImage_13,darkHole,257,3730,0.6634679,0.17645244,0.70767146,0.20195886
subImage_13,darkHole,257,3730,0.35286424,0.032312065,0.38686886,0.05699049
subImage_13,darkHole,257,3730,0.350063,0.22870673,0.38982603,0.25302324
subImage_13,darkHole,257,3730,0.6583048,0.27753448,0.69975054,0.3003155
subImage_13,darkHole,257,3730,0.5094294,0.42598072,0.5465284,0.45069143
subImage_13,darkHole,257,3730,0.35386327,0.13278714,0.38695523,0.15445587
subImage_13,darkHole,257,3730,0.20372768,0.084479295,0.23714814,0.10655509
subImage_13,darkHole,257,3730,0.5092645,0.13105515,0.5456704,0.15233205
subImage_13,darkHole,257,3730,0.34923673,0.3284898,0.39033726,0.3527968
subImage_13,darkHole,257,3730,0.80779207,0.28177285,0.8466605,0.3030437
subImage_13,lightHole,257,3730,0.21036734,0.23267746,0.24499238,0.25460804
subImage_13,darkHole,257,3730,0.8073662,0.23267831,0.84132016,0.25320077
subImage_13,lightHole,257,3730,0.2042055,0.1341316,0.23928893,0.15474898
subImage_13,lightHole,257,3730,0.043022946,0.038065195,0.091762535,0.058946274
subImage_13,lightHole,257,3730,0.052493524,0.1858877,0.08842337,0.20692985
subImage_13,lightHole,257,3730,0.95565,0.13504192,0.9854835,0.15252353
subImage_13,darkHole,257,3730,0.66022867,0.22648688,0.69845164,0.25106695
subImage_13,darkHole,257,3730,0.50632846,0.22793554,0.5430595,0.25021648
subImage_13,darkHole,257,3730,0.20803374,0.33072582,0.2445697,0.35259715
subImage_13,darkHole,257,3730,0.5099802,0.37727433,0.54172784,0.3998985
subImage_13,darkHole,257,3730,0.5088585,0.030665305,0.54571724,0.05639127
subImage_13,darkHole,257,3730,0.35904384,0.083735794,0.38682693,0.10529857
subImage_13,darkHole,257,3730,0.20199826,0.18319781,0.23921517,0.2033731
subImage_13,darkHole,257,3730,0.6626287,0.07881926,0.6936061,0.10161262
subImage_13,darkHole,257,3730,0.5134106,0.2777121,0.54995096,0.30155668
subImage_13,darkHole,257,3730,0.5081678,0.080948465,0.54554164,0.102176726
subImage_13,lightHole,257,3730,0.8182276,0.38176423,0.8641738,0.40374166
subImage_13,darkHole,257,3730,0.51342833,0.32813275,0.5525436,0.35165843
subImage_13,lightHole,257,3730,0.05202252,0.13823283,0.086685605,0.15865314
subImage_13,darkHole,257,3730,0.8161179,0.43210292,0.8500228,0.45134032
subImage_13,lightHole,257,3730,0.21146867,0.43265736,0.24495246,0.45349067
subImage_13,halfHole,257,3730,0.8089158,0.08311824,0.84291816,0.10654618
subImage_13,lightHole,257,3730,0.20749195,0.381669,0.23903109,0.40198618
subImage_13,halfHole,257,3730,0.6624509,0.03165659,0.68819666,0.054055315
subImage_13,darkHole,257,3730,0.3494181,0.28079814,0.39603502,0.3031927
subImage_13,darkHole,257,3730,0.66113985,0.12861867,0.6929789,0.15060245
subImage_13,darkHole,257,3730,0.81342834,0.3304314,0.84868896,0.35251436
subImage_13,halfHole,257,3730,0.81124943,0.18241613,0.8451371,0.20435205
subImage_13,lightHole,257,3730,0.052266657,0.2844903,0.09055991,0.3062154
subImage_13,lightHole,257,3730,0.80844456,0.037871495,0.8354822,0.053663176
subImage_13,darkHole,257,3730,0.8097164,0.13316521,0.84055597,0.15452045
subImage_13,lightHole,257,3730,0.961438,0.18419822,0.9879431,0.20120998
subImage_13,darkHole,257,3730,0.20662478,0.28133163,0.23960257,0.30483627
subImage_13,halfHole,257,3730,0.5119909,0.32963952,0.55524987,0.35024732
subImage_13,darkHole,257,3730,0.36389616,0.38042542,0.41252583,0.40042338
subImage_13,lightHole,257,3730,0.9538732,0.085870154,0.986335,0.10364698
subImage_13,darkHole,257,3730,0.5049982,0.177422,0.5459836,0.20173797
